DFD_001	DFD_005	DFD_009	DFD_016	DFD_019	DFD_023	DFD_026	DFD_027	DFD_030	DFD_043	DFD_045	DFD_049	DFD_050	DFD_052	DFD_057	DFD_062	DFD_080	DFD_082	DFD_085	DFD_087	Unassigned
PSME_46325	453	92	178	51	48	135	8	14	4	335	7	270	41	39	58	133	61	57	22	175	69
PSME_46326	273	183	450	47	49	72	26	28	0	378	52	732	43	122	61	73	137	72	45	125	86
PSME_46327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46328	1403	543	1085	174	140	395	44	57	808	1814	325	1723	438	365	114	272	329	1106	102	521	410
PSME_46329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46331	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PSME_46332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46333	2	24	12	2	44	4	0	0	0	9	19	43	0	7	14	6	0	0	0	1	8
PSME_46334	18176	2144	6870	626	2008	1745	992	1170	6698	7020	2491	5487	1585	1298	746	1314	759	809	389	1685	2106
PSME_46335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46337	1727	796	2250	330	1214	687	8	86	421	2564	349	3425	814	529	276	300	340	1299	230	997	683
PSME_46338	47	0	0	1	0	0	0	0	0	11	0	0	0	5	1	0	0	0	0	0	2
PSME_46339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46343	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46344	1728	578	2141	266	577	352	2	20	2950	3349	124	2083	1032	650	192	275	472	628	355	3510	738
PSME_46345	2262	1470	3877	343	1311	1525	132	112	4011	4731	1226	5357	2176	658	331	602	570	1735	390	1814	1225
PSME_46346	1801	956	2072	212	820	565	55	90	955	2517	494	2302	1297	371	328	351	502	597	177	722	575
PSME_46347	64	31	31	17	102	39	0	1	0	65	34	317	0	78	42	1	44	137	2	3	35
PSME_46348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46349	42	27	88	13	13	31	0	0	0	180	4	48	99	10	15	0	27	0	2	49	24
PSME_46350	2	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PSME_46351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PSME_46353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46354	2350	1004	2926	273	678	108	0	4	110	2522	65	1546	686	477	97	151	287	0	68	291	436
PSME_46355	83	37	46	5	8	4	0	0	0	187	8	15	0	0	11	8	0	0	1	19	12
PSME_46356	1273	483	1497	133	561	426	0	8	37	1987	66	953	472	283	46	214	232	158	144	850	354
PSME_46357	27343	14227	25257	2656	13564	7515	556	1246	29521	26782	9345	40793	11111	7421	3851	4875	7311	10773	1583	8845	8493
PSME_46358	387	341	1122	90	234	160	66	8	16	946	67	1300	7	65	43	85	143	48	22	223	188
PSME_46359	1855	472	1077	174	716	217	0	24	679	1514	227	1975	384	260	148	149	186	286	74	387	403
PSME_46360	3	0	0	0	1	0	0	0	0	9	1	18	1	0	2	0	0	0	1	0	1
PSME_46361	7	0	2	1	0	0	0	0	0	2	0	14	0	0	1	4	0	0	1	16	4
PSME_46362	19538	15749	32716	2869	10136	6968	271	610	13801	54122	4321	43607	11205	8567	2853	5535	7844	5456	1782	16200	9529
PSME_46363	1891	1117	1649	196	675	464	36	82	916	2134	368	2243	480	494	200	282	384	1029	119	704	532
PSME_46364	15	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46366	646	201	753	57	298	209	0	33	0	563	84	971	207	196	52	87	57	0	46	111	156
PSME_46367	6616	2285	6381	581	2841	1986	304	368	1861	7929	1270	6738	3240	944	836	1033	1679	2078	479	2907	1805
PSME_46368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46369	22	53	121	4	70	0	2	59	1049	0	21	55	83	6	3	20	25	0	7	8	48
PSME_46370	3	2	17	1	0	161	2	5	0	798	0	1404	0	0	1	46	158	0	0	0	71
PSME_46371	17	6	1640	80	320	64	0	0	0	31	0	1553	0	2	0	1	1	0	14	23	121
PSME_46372	221	200	417	28	289	36	1	6	7	361	80	66	5	43	27	31	46	13	4	34	68
PSME_46373	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PSME_46374	0	0	72	4	6	3	0	0	0	6	1	0	0	0	0	0	0	0	0	0	2
PSME_46375	106	1461	1530	88	713	5791	5	0	4872	1069	27	2584	3117	77	185	110	182	4847	444	4503	1105
PSME_46376	4	0	2	0	0	0	0	1	2	0	0	3	0	0	0	0	0	0	1	2	1
PSME_46377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46378	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PSME_46379	1335	2683	6475	400	4740	2831	9	34	544	3478	84	4208	2388	632	791	270	677	7131	791	2255	1522
PSME_46380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46382	0	0	0	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
PSME_46383	0	0	1	1	0	1	0	0	0	19	0	0	0	0	0	0	0	0	0	5	0
PSME_46384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46385	973	787	1360	173	478	452	42	51	99	1664	206	2510	548	573	290	167	308	314	142	402	427
PSME_46386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46387	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46388	5	0	5	0	19	1	0	0	0	4	2	1	0	0	0	0	0	0	0	0	1
PSME_46389	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PSME_46390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46391	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PSME_46392	7	5	0	0	0	0	0	0	0	0	0	0	0	4	5	1	0	0	4	0	1
PSME_46393	173	77	141	22	53	15	0	4	0	157	32	266	99	48	24	15	36	0	14	70	51
PSME_46394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46395	753	177	579	179	223	144	11	26	2	722	92	1119	35	108	64	76	85	362	43	397	155
PSME_46396	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
PSME_46397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46398	1137	335	1034	114	511	235	23	21	1381	1210	173	1201	380	233	88	126	133	25	67	338	329
PSME_46399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46400	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
PSME_46401	594	221	613	79	249	180	5	26	1048	963	193	1149	129	231	133	72	88	290	54	204	241
PSME_46402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46404	1000	387	1694	180	396	1039	15	81	1777	1850	170	1670	494	378	121	139	284	818	178	1079	484
PSME_46405	10979	5169	10169	1161	4891	2699	201	311	4881	13123	1489	14614	2770	2891	1571	1270	1875	2002	847	3890	2955
PSME_46406	194	35	243	50	54	36	1	31	188	239	17	60	258	79	9	19	22	0	10	559	90
PSME_46407	6504	2876	9254	940	3107	2978	2	10	1467	13653	613	12615	1248	1470	724	1206	663	1841	256	1905	2115
PSME_46408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46409	0	0	0	1	0	0	28	0	0	2	0	0	0	1	2	0	0	0	1	0	1
PSME_46410	2096	1081	2490	290	1057	631	154	93	270	2915	581	2907	981	767	352	400	603	1127	202	1010	788
PSME_46411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46412	2477	1092	2723	379	1298	572	38	116	477	3341	839	2140	725	1085	316	802	522	907	161	776	763
PSME_46413	6	0	0	0	0	0	0	0	0	15	0	5	0	0	0	0	0	0	0	0	1
PSME_46414	0	0	0	0	0	5	0	0	0	6	0	2	0	0	0	0	0	1	0	0	3
PSME_46415	201	338	618	42	207	147	1	5	83	476	24	732	176	175	43	69	179	96	71	256	138
PSME_46416	53	14	2	5	0	2	0	0	0	9	17	7	0	0	0	0	5	0	0	2	4
PSME_46417	0	0	0	0	0	1	0	0	0	11	0	1	0	1	0	0	0	0	3	0	0
PSME_46418	25188	7579	22271	2788	8056	5369	489	606	9936	29285	3223	34354	5521	5016	3225	2525	3448	4974	1228	5424	5930
PSME_46419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	1	0	0
PSME_46420	370	231	579	71	367	146	0	21	0	672	78	827	39	227	121	77	63	323	46	254	218
PSME_46421	662	471	974	93	291	167	0	30	843	1003	130	1372	89	181	120	73	188	374	56	423	274
PSME_46422	2954	1383	3278	349	1153	643	104	145	1887	3260	713	3631	736	743	492	335	899	1292	186	1031	948
PSME_46423	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0	0	0
PSME_46424	7	22	36	1	2	2	0	0	0	9	0	23	0	1	5	0	0	170	0	0	3
PSME_46425	25	17	51	1	23	6	0	1	0	42	9	112	0	34	6	20	0	0	2	12	15
PSME_46426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46428	5	29	11	0	0	3	0	0	0	9	1	16	0	4	0	0	0	0	1	2	5
PSME_46429	69	1	56	26	19	19	0	0	0	16	1	82	0	23	13	38	50	0	1	32	13
PSME_46430	38	32	17	0	0	1	0	1	0	25	17	68	0	27	0	6	41	0	2	11	9
PSME_46431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46432	228	28	41	17	48	5	0	3	0	65	10	159	185	49	16	33	16	0	3	30	36
PSME_46433	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46434	850	582	994	145	425	120	0	8	651	2608	76	1759	87	429	114	52	295	307	27	134	347
PSME_46435	14	17	6	3	24	3	0	2	0	5	0	11	0	7	0	5	0	16	1	4	3
PSME_46436	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46437	1	11	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2
PSME_46438	21289	8103	19094	1854	7701	5036	534	1151	11256	19446	4608	18336	2728	5076	2931	3593	2482	3277	1194	6837	5351
PSME_46439	42	0	305	66	118	5	0	0	496	211	37	405	199	47	9	5	20	0	2	85	63
PSME_46440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46441	108	36	1001	7	182	3	0	0	0	15	50	5	0	3	0	14	115	0	0	2	60
PSME_46442	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
PSME_46443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46446	6550	2607	8340	1009	2390	1739	9	100	2757	8516	858	8803	1592	2372	875	584	1612	1893	383	1732	2077
PSME_46447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46449	4	5	9	0	2	9	0	2	0	6	5	10	1	1	1	0	10	1	0	8	4
PSME_46450	12	4	12	3	0	1	0	0	0	49	0	44	0	0	9	0	1	0	0	6	9
PSME_46451	42	12	99	8	7	18	2	2	0	77	14	77	5	22	7	6	2	0	7	10	15
PSME_46452	709	370	116	232	130	138	0	8	143	822	12	234	371	316	15	31	75	1	11	306	151
PSME_46453	0	3	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
PSME_46454	1173	1454	2047	393	876	2521	64	257	4617	3382	650	6796	332	720	751	320	422	3126	576	1704	1137
PSME_46455	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PSME_46456	24	9	33	12	27	6	0	0	0	118	4	38	13	1	0	0	18	0	0	10	10
PSME_46457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46458	4	0	0	1	0	0	0	0	0	0	7	7	0	4	0	0	0	0	0	2	1
PSME_46459	4598	2042	3432	420	1302	981	141	233	2201	5390	1239	4520	1695	1284	586	683	764	1792	340	1496	1265
PSME_46460	23	7	42	4	0	16	0	2	0	79	4	156	0	6	2	8	6	0	4	16	12
PSME_46461	653	362	955	73	173	36	26	0	0	990	80	2120	165	356	157	8	34	245	25	154	248
PSME_46462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PSME_46464	682	325	1098	92	361	236	29	49	0	976	162	1245	505	330	175	161	249	364	87	316	224
PSME_46465	29	21	30	5	1	3	0	7	0	23	2	11	1	10	0	3	0	0	1	1	6
PSME_46466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46467	287	184	247	34	154	86	0	22	0	340	61	374	125	59	64	38	68	7	26	121	73
PSME_46468	293	172	425	55	124	95	0	15	0	298	42	502	47	67	42	71	92	56	25	82	90
PSME_46469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46470	23	0	4	0	0	2	0	0	0	2	0	2	0	0	1	1	1	0	1	0	1
PSME_46471	51	55	84	1	3	35	0	2	0	95	27	125	0	29	22	14	11	212	8	19	26
PSME_46472	4086	1861	3935	455	2192	1001	32	179	2214	4374	1251	5578	1376	993	567	822	996	1308	290	1196	1103
PSME_46473	1509	918	2917	263	1072	665	50	70	484	2728	285	2884	753	531	273	258	387	640	227	1046	679
PSME_46474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46475	645	672	693	38	213	148	0	69	0	527	15	1984	491	158	65	47	122	16	99	796	237
PSME_46476	5092	2310	8210	996	3188	2813	109	214	1497	9269	868	8629	2737	1658	900	758	1468	5856	490	2814	2047
PSME_46477	0	0	2	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
PSME_46478	131	169	243	55	64	158	0	16	0	441	75	554	12	102	40	40	124	0	13	51	93
PSME_46479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46480	3	1	7	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4
PSME_46481	408	375	132	42	49	1	0	4	0	145	142	957	0	69	197	206	307	0	7	19	95
PSME_46482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46484	1603	68	27	8	0	13	0	7	0	66	7	450	0	3	247	271	15	0	3	272	88
PSME_46485	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46486	0	0	5	28	0	0	0	0	0	37	4	3	0	0	0	0	0	0	0	0	4
PSME_46487	5	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	12	0	0	0	0
PSME_46488	19291	7396	22697	2443	5932	5116	575	858	9799	25101	2194	30506	5411	5998	2496	1981	2944	4200	1310	5456	5321
PSME_46489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46491	2636	773	2358	287	695	584	41	113	3385	2831	432	2888	356	607	297	468	508	535	132	830	755
PSME_46492	601	153	398	28	293	224	11	27	0	310	39	267	36	46	57	47	47	0	82	109	82
PSME_46493	316	42	154	14	42	1	61	77	0	103	13	68	91	37	0	5	1	0	0	215	44
PSME_46494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46495	7	0	1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	1	3	1
PSME_46496	1270	492	1313	112	520	251	23	59	1279	1122	142	1200	282	287	77	157	158	320	122	474	364
PSME_46497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46498	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PSME_46499	13	6	11	0	0	2	0	9	0	6	5	12	0	0	0	0	0	0	1	0	2
PSME_46500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46501	5	3	1	0	0	0	0	0	0	17	21	13	39	0	10	1	1	0	0	0	3
PSME_46502	2	0	4	3	0	0	0	0	0	3	0	7	0	0	0	10	4	0	0	1	1
PSME_46503	6281	1495	6460	765	1829	976	29	52	1750	6864	614	3865	925	952	418	365	720	110	238	927	1327
PSME_46504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46505	88	48	74	14	9	16	0	4	0	49	3	82	92	11	10	1	28	0	5	20	22
PSME_46506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46507	172	63	353	16	286	118	10	3	0	130	3	116	0	4	50	10	91	23	29	137	62
PSME_46508	6779	3509	22324	898	6037	308	111	40	1980	5751	1321	21037	1118	4426	2788	745	4382	86	385	798	2948
PSME_46509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46510	22	50	330	8	155	20	0	0	0	144	19	246	0	40	32	0	46	0	5	63	47
PSME_46511	4442	3556	6335	872	1938	3543	250	420	4275	7858	1018	9042	2930	1976	1078	536	1585	4808	1097	5084	2195
PSME_46512	7203	3244	6238	736	2693	911	132	186	3747	7547	902	7524	888	1751	650	697	1243	495	353	1813	1780
PSME_46513	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PSME_46514	2194	922	2709	300	1044	452	8	50	1326	3517	476	2220	956	538	284	447	476	392	144	381	709
PSME_46515	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46517	130	46	144	9	131	20	17	6	514	125	2	204	0	37	22	9	31	0	11	23	50
PSME_46518	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
PSME_46519	21	659	2373	244	497	443	23	0	825	116	0	573	0	59	2	59	258	1	0	510	240
PSME_46520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PSME_46521	507	4	10	11	3	17	0	0	0	39	4	1	0	1	2	4	0	0	0	11	18
PSME_46522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46525	8	0	0	1	0	8	0	3	0	20	0	1	6	0	0	4	0	0	1	35	4
PSME_46526	860	246	779	109	337	220	6	12	560	1227	137	1108	250	282	86	92	77	0	40	255	223
PSME_46527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46528	17100	9018	21436	2647	8877	6178	247	522	9223	26242	3038	32108	4784	6291	3373	3066	3761	6316	1755	6539	5775
PSME_46529	0	0	3	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0
PSME_46530	35	38	36	5	24	25	0	3	1	131	5	56	15	8	4	1	7	0	1	36	17
PSME_46531	3656	1822	2957	739	1068	1403	41	193	1363	4560	520	4491	1135	883	602	350	573	963	402	1552	1050
PSME_46532	253	201	474	49	114	141	1	23	620	509	61	590	4	183	52	99	61	108	61	197	137
PSME_46533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46534	31	9	9	10	0	9	0	1	0	152	4	21	2	24	11	24	21	0	4	64	14
PSME_46535	49	0	52	5	0	4	0	0	0	83	2	24	0	0	0	1	30	0	1	0	6
PSME_46536	0	1	2	0	0	1	0	0	0	17	3	12	0	1	4	16	0	0	0	3	1
PSME_46537	600	854	3593	314	672	193	1	27	3293	1228	185	3039	766	2255	295	449	582	391	844	1381	820
PSME_46538	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
PSME_46539	5	1	46	0	34	86	0	1	2	14	14	136	9	7	6	0	0	9	21	96	19
PSME_46540	0	7	0	0	0	0	0	0	0	1	0	26	0	0	0	0	1	0	0	0	1
PSME_46541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46543	2497	755	2500	214	1106	320	3	39	670	2520	435	1804	107	521	212	287	291	565	148	361	556
PSME_46544	746	452	1332	115	312	483	0	66	736	913	103	1015	574	357	89	124	64	829	152	528	309
PSME_46545	121	523	61	0	6	25	0	0	0	29	14	446	0	41	2	0	0	0	0	292	44
PSME_46546	96	22	48	2	38	4	0	0	1	67	3	19	85	6	0	3	0	0	3	6	11
PSME_46547	8669	5291	11639	1391	4517	2549	243	398	6488	15872	2351	19153	3580	3164	2086	2441	2481	2220	916	3449	3600
PSME_46548	0	8	23	0	25	4	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0
PSME_46549	1	2	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	2	0
PSME_46550	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46553	14	4	9	0	0	0	0	0	0	4	0	12	4	0	0	0	1	9	1	2	0
PSME_46554	107	404	1421	115	462	350	0	4	0	682	45	942	620	83	162	45	273	136	83	555	226
PSME_46555	74	1	23	0	65	18	0	0	0	38	9	5	0	2	0	0	2	0	3	2	6
PSME_46556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46557	1	37	12	0	0	0	0	4	0	4	46	28	0	0	4	0	13	0	0	1	2
PSME_46558	3485	1433	3240	408	1487	1113	159	123	510	4383	373	4802	945	911	516	482	705	1750	334	1382	975
PSME_46559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46560	33	107	16	11	0	155	3	0	0	236	1	19	0	27	14	6	57	0	13	2	26
PSME_46561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46562	4226	1681	2824	460	2304	1275	67	180	3725	5017	791	6022	1195	1070	684	599	878	1892	305	1483	1307
PSME_46563	2333	602	2798	298	853	3034	117	287	1587	3217	280	1438	3848	669	292	294	629	4420	388	2684	1079
PSME_46564	747	195	900	33	350	95	0	32	0	999	127	278	78	195	134	100	48	11	31	122	203
PSME_46565	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6	0
PSME_46566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46567	8273	2497	5632	792	2389	1443	87	196	6063	6431	995	8160	1323	1118	1033	591	1069	1197	446	1827	1813
PSME_46568	603	0	17	1	0	0	0	0	0	4	0	0	0	4	0	2	0	0	0	0	18
PSME_46569	1464	1022	2002	176	812	546	44	92	616	2804	378	2378	630	884	282	341	471	767	216	1020	614
PSME_46570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46571	6	0	10	1	0	0	0	0	0	1	0	2	25	0	0	0	0	0	0	0	3
PSME_46572	0	0	4	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	4	1
PSME_46573	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
PSME_46574	0	1	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0
PSME_46575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46576	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46577	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	4	0	0	0	0
PSME_46578	330	5	423	29	159	7	0	0	0	645	0	53	2	9	15	13	29	17	8	40	73
PSME_46579	26	12	19	54	0	16	0	0	0	312	6	30	0	143	1	0	9	0	0	12	28
PSME_46580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46581	1569	764	941	110	377	95	4	111	144	987	298	1256	340	435	300	222	444	50	14	102	326
PSME_46582	2899	7429	12354	1162	4105	5388	65	305	4896	13596	1811	16494	4461	3800	2313	1220	2807	9734	1833	6331	3593
PSME_46583	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46584	3244	57	270	23	40	6	9	19	1693	179	77	44	0	13	10	71	31	0	1	13	162
PSME_46585	0	9	6	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	4	17	1
PSME_46586	4	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PSME_46587	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
PSME_46588	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PSME_46589	0	3	0	2	0	0	0	0	0	0	0	4	5	0	0	0	0	0	1	2	2
PSME_46590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46591	1	2	5	0	13	1	0	1	0	7	1	6	0	0	1	0	0	0	0	0	1
PSME_46592	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46593	3363	1433	2612	317	1021	762	113	134	2261	2911	621	3176	1518	693	518	570	779	355	191	932	828
PSME_46594	611	113	1037	16	443	13	1	7	104	190	75	538	3	114	52	3	43	0	11	20	119
PSME_46595	11	1	59	3	22	9	0	0	0	45	14	61	7	57	0	12	8	0	7	62	18
