target_id,sample19_TCS_C,sample26_TC_T,sample27_TCS_T,sample45_TC_C,sample52_TCS_T,sample62_TCS_C,sample87_TCS_T
TRINITY_DN5575_c0_g1_i2,0,0,5,0,0,18.8402,0
TRINITY_DN5575_c0_g1_i3,0,0,0,0,0,14.0677,0
TRINITY_DN5575_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN5598_c0_g1_i1,0,16,14.8954,0,0,50.9607,0
TRINITY_DN5598_c0_g1_i2,0,0,4.10461,0,0,6.03928,0
TRINITY_DN5517_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5517_c0_g1_i2,0,0,0,0,0,21,0
TRINITY_DN5517_c0_g1_i3,0,0,0,1,0,0,0
TRINITY_DN5517_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN5517_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN5552_c0_g1_i1,0,0,0.337771,0,0,0,0
TRINITY_DN5552_c0_g1_i2,0,0,0,0,0,2.11877,0
TRINITY_DN5552_c0_g1_i3,0,0,5.66223,0,0,199.839,0
TRINITY_DN5552_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN5552_c0_g1_i5,0,0,0,68,0,2.97624,0
TRINITY_DN5552_c0_g2_i1,0,0,0,0,0,1.06553,0
TRINITY_DN5552_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN5515_c0_g1_i1,0,0,2,7.64345,0,36.3321,0
TRINITY_DN5515_c0_g2_i1,0,0,0,0,0,2.55088,0
TRINITY_DN5515_c0_g3_i1,0,16,7.48637,0,0,87.723,0
TRINITY_DN5515_c0_g3_i2,0,0,7.51363,0,0,130.66,0
TRINITY_DN5515_c0_g4_i1,0,0,0,0,0,0,0
TRINITY_DN5515_c1_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5567_c0_g1_i1,0,5,30,36,0,357,0
TRINITY_DN5567_c0_g2_i1,0,0.0155292,0.00294635,0.0070378,0,48.001,0
TRINITY_DN5567_c0_g2_i2,0,36.9845,9.99705,202.993,0,629.999,0
TRINITY_DN5549_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5549_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN5549_c0_g2_i2,0,0,0,0,0,0,0
TRINITY_DN5549_c0_g2_i3,0,0,0,0,0,0,0
TRINITY_DN5549_c0_g2_i4,0,0,4,0,0,0,0
TRINITY_DN5549_c0_g2_i5,0,0,0,0,0,0,0
TRINITY_DN5554_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5554_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN5554_c0_g1_i3,0,0,0.810935,0,0,0,0
TRINITY_DN5554_c0_g1_i4,0,0,0.810935,0,0,0,0
TRINITY_DN5554_c0_g1_i5,0,0,0,0,0,0,0
TRINITY_DN5554_c0_g1_i6,0,0,0,0,0,0,0
TRINITY_DN5554_c0_g1_i7,0,0,0,0,0,0,0
TRINITY_DN5554_c0_g1_i8,0,0,0.378129,0,0,10,0
TRINITY_DN5538_c0_g1_i1,0,1,5,86.9585,0,303.357,0
TRINITY_DN5538_c1_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5538_c1_g1_i2,0,5,6,14,0,57,0
TRINITY_DN5538_c1_g2_i1,0,1,0,12,0,26,0
TRINITY_DN5593_c0_g1_i1,0,0,0,0,0,13,0
TRINITY_DN5593_c0_g1_i2,0,0,1,0,0,0,0
TRINITY_DN5593_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN5593_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN5507_c0_g1_i1,0,0,7.12777,0,0,7.67041,0
TRINITY_DN5507_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN5507_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN5507_c0_g1_i4,0,5.99601,0,0,0,2.58182,0
TRINITY_DN5507_c0_g1_i5,0,0,2.38447,0,0,193.522,0
TRINITY_DN5507_c0_g1_i6,0,0,0,213,0,103.133,0
TRINITY_DN5507_c0_g1_i7,0,0.00398789,6.48776,0,0,5.09271,0
TRINITY_DN5592_c0_g1_i1,0,0,0,0,0,2,0
TRINITY_DN5565_c1_g1_i1,0,0,1,0,0,2,0
TRINITY_DN5565_c1_g2_i1,0,0,0,0,0,0,0
TRINITY_DN5565_c1_g3_i1,0,0,0,0,0,3,0
TRINITY_DN5553_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5553_c0_g1_i2,0,0,3,0,0,34.141,1
TRINITY_DN5553_c0_g1_i3,0,0,2,0,0,0,0
TRINITY_DN5553_c0_g1_i4,0,0,0,0,0,9.93464,0
TRINITY_DN5581_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5581_c0_g1_i2,0,0,0,0,0,12.6983,0
TRINITY_DN5581_c0_g1_i3,0,0,0,0,0,0.301664,0
TRINITY_DN5581_c0_g1_i4,0,0,3.90198,0,0,0,0
TRINITY_DN5581_c0_g1_i5,0,0,0,0,0,0,0
TRINITY_DN5581_c0_g1_i6,0,0,0,0,0,0,0
TRINITY_DN5581_c0_g1_i7,0,0,0.0980246,0,0,0,0
TRINITY_DN5581_c0_g1_i8,0,0,0,0,0,0,0
TRINITY_DN5521_c0_g1_i1,0,0,2,0,0,0,0
TRINITY_DN5521_c0_g1_i2,0,0,0,0,0,19,0
TRINITY_DN5521_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN5561_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5561_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN5561_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN5561_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN5561_c0_g1_i5,0,0,0,0,0,0,0
TRINITY_DN5561_c0_g1_i6,0,0,0,0,0,0,0
TRINITY_DN5561_c0_g1_i7,0,0,5.38941,0,0,107.721,0
TRINITY_DN5561_c0_g1_i8,0,0,0,0,0,0,0
TRINITY_DN5561_c0_g2_i1,0,430,116.611,1309,0,653.279,0
TRINITY_DN5566_c0_g1_i1,0,0,0,0,0,79.0263,0
TRINITY_DN5566_c0_g1_i2,0,0,0,0,0,4.88045,0
TRINITY_DN5566_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN5566_c0_g1_i4,0,2,8,6,0,696.093,0
TRINITY_DN5582_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5582_c0_g1_i2,0,0,3.78169,20,0,57.521,0
TRINITY_DN5582_c0_g1_i3,0,0,0,0,0,18.1611,0
TRINITY_DN5582_c0_g1_i4,0,0,6.02607,0,0,27.7475,0
TRINITY_DN5582_c0_g1_i5,0,6,0,0,0,221.57,0
TRINITY_DN5582_c0_g1_i6,0,2.19E-08,8.19224,0,0,0,0
TRINITY_DN5571_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5571_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN5571_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN5571_c0_g1_i4,0,0,0,0,0,8.44505,0
TRINITY_DN5571_c0_g1_i5,0,0,15,0,0,34.5549,0
TRINITY_DN5571_c0_g1_i6,0,0,0,0,0,0,0
TRINITY_DN5571_c0_g1_i7,0,0,0,0,0,0,0
TRINITY_DN5548_c0_g1_i1,0,0,0,0,0,46.9944,0
TRINITY_DN5548_c0_g1_i2,0,56,29.1213,19,0,196.006,0
TRINITY_DN5548_c0_g2_i1,0,0,0.878662,0,0,0,0
TRINITY_DN5548_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN5548_c0_g4_i1,0,0,0,0,0,0,0
TRINITY_DN5502_c0_g1_i1,0,0,0,0,0,11,0
TRINITY_DN5502_c0_g2_i1,0,6,28.3464,0,0,17.7534,0
TRINITY_DN5502_c0_g2_i2,0,0,9.65358,0,0,7.24655,0
TRINITY_DN5591_c0_g1_i1,0,334.589,747.786,18,0,3453.38,1
TRINITY_DN5591_c0_g1_i2,0,10.6275,62.6483,0,0,272.574,0
TRINITY_DN5591_c0_g1_i3,0,43.7833,80.566,0,0,277.047,0
TRINITY_DN5594_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5594_c0_g1_i2,0,0,0,0,0,1.44326,0
TRINITY_DN5594_c0_g2_i1,0,1,0,0,0,0,0
TRINITY_DN5594_c0_g2_i2,0,0,1,0,0,1.58155,0
TRINITY_DN5594_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN5594_c0_g4_i1,0,0,0,0,0,0,0
TRINITY_DN5594_c0_g4_i2,0,0,0,0,0,0,0
TRINITY_DN5584_c0_g1_i1,0,0,6.34709e-05,3.99168e-05,0,44.917,0
TRINITY_DN5584_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN5584_c0_g1_i3,0,0,1.20858,9.73122,0,20.2352,0
TRINITY_DN5584_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN5584_c0_g1_i5,0,0,0,0,0,0,0
TRINITY_DN5584_c0_g2_i1,0,0,1.79136,5.26874,0,1.84781,0
TRINITY_DN5588_c0_g1_i1,0,0,1,0,0,69.3384,0
TRINITY_DN5588_c0_g1_i2,0,2,0,4,0,0,0
TRINITY_DN5588_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN5588_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN5588_c0_g1_i5,0,0,0,0,0,0,0
TRINITY_DN5588_c0_g1_i6,0,0,0,0,0,20.3959,0
TRINITY_DN5588_c0_g1_i7,0,0,0,0,0,0,0
TRINITY_DN5588_c0_g1_i8,0,0,0,0,0,0,0
TRINITY_DN5588_c0_g1_i9,0,0,0,0,0,3.26574,0
TRINITY_DN5588_c0_g1_i10,0,0,0,0,0,0,0
TRINITY_DN5577_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5577_c0_g2_i1,0,17.6565,0,0,0,0,0
TRINITY_DN5577_c0_g3_i1,0,0,0,0,0,1.64864e-05,0
TRINITY_DN5577_c0_g3_i2,0,0,0,0,0,0,0
TRINITY_DN5577_c0_g3_i3,0,0,0,0,0,306.429,0
TRINITY_DN5577_c0_g3_i4,0,0,9.61699,0,0,732.762,0
TRINITY_DN5577_c0_g3_i5,0,0,0,0,0,0,0
TRINITY_DN5577_c0_g3_i6,0,6.34353,5.38301,90,0,0.808947,0
TRINITY_DN5573_c0_g1_i1,0,1.43E-06,4.38442e-07,3.24572e-07,1.3923e-06,9.92713e-08,0
TRINITY_DN5573_c0_g1_i2,0,144,98,10616,2,2591.42,0
TRINITY_DN5573_c0_g1_i3,0,5.47E-07,0,6.12482e-08,6.64637e-07,700.584,0
TRINITY_DN5596_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5596_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN5596_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN5596_c0_g4_i1,0,0,0,0,0,0,0
TRINITY_DN5596_c0_g5_i1,0,0,0,0,0,0,0
TRINITY_DN5570_c0_g1_i1,0,7.27E-07,4.78367e-08,2.19586e-08,0,51.2112,0
TRINITY_DN5570_c0_g1_i2,0,164,216.888,1898,0,1601.79,0
TRINITY_DN5570_c0_g1_i3,0,0,22.112,0,0,0,0
TRINITY_DN5504_c0_g1_i1,0,0,0,0,0,22.2197,0
TRINITY_DN5504_c0_g1_i2,0,0,0,0,0,23.7803,0
TRINITY_DN5504_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN5578_c0_g1_i1,0,66.1801,56.8656,166.379,0,3289.78,0
TRINITY_DN5578_c0_g2_i1,0,3.98E-06,23.3438,0,0,0,0
TRINITY_DN5578_c0_g2_i2,0,16.8198,103.791,32.6207,0,1488.41,0
TRINITY_DN5578_c0_g2_i3,0,0,0,0,0,0,0
TRINITY_DN5578_c0_g2_i4,0,3.47E-05,0,1.07836e-06,0,183.815,0
TRINITY_DN5590_c0_g1_i1,1,4.60137,61.9114,22.8838,0,653.651,2
TRINITY_DN5590_c0_g1_i2,0,0,0,0,0,0,0
TRINITY_DN5590_c0_g1_i3,0,282.892,260.987,0,0,6748.75,0
TRINITY_DN5590_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN5590_c0_g1_i5,0,2.01996,0,10358.3,0,0,0
TRINITY_DN5590_c0_g1_i6,0,14.4864,21.1014,1.80155,0,28.6032,0
TRINITY_DN5500_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5500_c0_g1_i2,0,0,22.7843,44.8248,0,0,0
TRINITY_DN5500_c0_g1_i3,0,0,0,0,0,5.19685,0
TRINITY_DN5500_c0_g1_i4,0,0,0,0,0,0,0
TRINITY_DN5500_c0_g1_i5,0,0,0,0,0,0,0
TRINITY_DN5500_c0_g1_i6,0,0,0,0,0,0,0
TRINITY_DN5500_c0_g1_i7,0,0,3.2157,0,0,28.9039,0
TRINITY_DN5500_c0_g1_i8,0,0,0,0,0,0,0
TRINITY_DN5500_c0_g1_i9,0,20,4.57453e-08,274.175,0,288.899,1
TRINITY_DN5518_c0_g1_i1,0,0,4.36029,0,0,0,0
TRINITY_DN5518_c0_g1_i2,0,0,2.09276,0,0,0,0
TRINITY_DN5518_c0_g1_i3,0,0,0,0,0,35.7996,0
TRINITY_DN5518_c0_g1_i4,0,0,3.74722,0,0,35.0231,0
TRINITY_DN5518_c0_g1_i5,0,2,34.7985,8,0,82.4923,0
TRINITY_DN5518_c0_g1_i6,0,0,5.00128,0,0,8.73654,0
TRINITY_DN5518_c0_g1_i7,0,0,0,0,0,37.9484,0
TRINITY_DN5579_c0_g1_i1,0,30,110.733,0,0,898.907,0
TRINITY_DN5579_c0_g1_i2,0,0,85.2669,1852,0,1007.09,0
TRINITY_DN5501_c0_g1_i1,0,14,10.7238,555.116,0,1097.2,0
TRINITY_DN5501_c0_g1_i2,0,0,2.76975,0,0,1.4274,0
TRINITY_DN5501_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN5501_c0_g1_i4,0,0,0,0,0,52.7002,0
TRINITY_DN5501_c0_g1_i5,0,0,0,0,0,0,0
TRINITY_DN5501_c0_g1_i6,0,0,26.5064,45.8841,0,145.676,0
TRINITY_DN5569_c0_g1_i1,0,105,123.782,5644,0,2497.06,0
TRINITY_DN5569_c0_g1_i2,0,0,0.00214139,0,0,0,0
TRINITY_DN5569_c0_g1_i3,0,0,2.5309,0,0,33.8491,0
TRINITY_DN5569_c0_g1_i4,0,0,2.98862,0,0,0,0
TRINITY_DN5569_c0_g1_i5,0,0,3.69632,0,0,46.0958,0
TRINITY_DN5569_c0_g2_i1,0,0,41.1495,0,0,469.205,0
TRINITY_DN5569_c0_g2_i2,0,22,6.8505,1,0,15.7952,0
TRINITY_DN5569_c0_g3_i1,0,0,0,0,0,6,0
TRINITY_DN5519_c0_g1_i1,0,59.8395,25.8557,1248.13,0,921.497,0
TRINITY_DN5519_c0_g1_i2,0,0,1.75052,0,0,4.12665e-08,0
TRINITY_DN5519_c0_g1_i3,0,0,0.107112,0,0,13.5028,0
TRINITY_DN5519_c0_g2_i1,0,1,8,0,0,157,0
TRINITY_DN5519_c0_g3_i1,0,1.16055,5.28666,2061.87,0,0,0
TRINITY_DN5519_c0_g4_i1,0,0,0,0,0,0,0
TRINITY_DN5556_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5556_c0_g1_i2,0,0,24,0,0,17.581,0
TRINITY_DN5556_c0_g1_i3,0,0.00152975,0,9.40436e-05,0.00130466,2.52665,0.000725369
TRINITY_DN5556_c0_g1_i4,0,10.9985,0,8.99991,0.998695,75.8924,0.999275
TRINITY_DN5527_c0_g1_i1,0,0,0,1,0,0,0
TRINITY_DN5527_c0_g1_i2,0,0,0,0,0,33,0
TRINITY_DN5527_c0_g1_i3,0,0,0,0,0,0,0
TRINITY_DN5520_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5520_c0_g1_i2,0,0,0,5.98609,0,454.044,0
TRINITY_DN5520_c0_g1_i3,0,0,3,0,0,17.2575,0
TRINITY_DN5520_c0_g1_i4,0,1,1,2.01391,0,63.6986,0
TRINITY_DN5520_c0_g1_i5,0,0,0,0,0,0,0
TRINITY_DN5545_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5545_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN5545_c0_g2_i2,0,0,0,0,0,0,0
TRINITY_DN5545_c0_g2_i3,0,0,0,0,0,0,0
TRINITY_DN5545_c0_g2_i4,0,0,0,0,0,0,0
TRINITY_DN5545_c0_g3_i1,0,0,0,15,0,9.67288,0
TRINITY_DN5545_c0_g4_i1,0,0,0,2,0,0,0
TRINITY_DN5545_c0_g5_i1,0,0,0,0,0,0,0
TRINITY_DN5539_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5539_c0_g2_i1,0,0,1,0,0,0,0
TRINITY_DN5516_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5551_c0_g1_i1,0,0,0,0,0,41.7095,0
TRINITY_DN5551_c0_g1_i2,0,0,9.73113,0,0,0,0
TRINITY_DN5551_c0_g1_i3,0,0,13.5562,0,0,82.7198,0
TRINITY_DN5551_c0_g1_i4,0,0,0,0,0,64.7758,0
TRINITY_DN5551_c0_g1_i5,0,0,3.91875,0,0,26.1979,0
TRINITY_DN5551_c0_g1_i6,0,108,20.3762,2,0,561.91,0
TRINITY_DN5551_c0_g1_i7,0,0,5.41768,0,0,61.6875,0
TRINITY_DN5599_c0_g1_i1,0,1,31.5927,147,0,620.234,0
TRINITY_DN5599_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN5599_c0_g2_i2,0,0,0,0,0,0,0
TRINITY_DN5599_c0_g2_i3,0,33,0,0,0,0,0
TRINITY_DN5599_c0_g2_i4,0,2.28E-05,30.4073,0,0,663.147,0
TRINITY_DN5599_c0_g2_i5,0,0,0,0,0,0,0
TRINITY_DN5599_c0_g2_i6,0,0,0,0,0,0,0
TRINITY_DN5599_c0_g2_i7,0,0,0,0,0,0,0
TRINITY_DN5541_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5541_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN5541_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN5541_c0_g4_i1,0,0,0,0,0,12.9857,0
TRINITY_DN5541_c0_g5_i1,0,0,0,0,0,0,0
TRINITY_DN5510_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5510_c0_g2_i1,0,7.37E-05,0,0,0,63.8262,0
TRINITY_DN5510_c0_g2_i2,0,5.34E-08,0,0,0,0,0
TRINITY_DN5510_c0_g2_i3,0,131.405,202.068,0,0,1331.17,0
TRINITY_DN5510_c0_g2_i4,0,8.59455,0,8.32844,12,0,3
TRINITY_DN5510_c0_g2_i5,0,0,18.9317,1366.67,0,0,0
TRINITY_DN5510_c1_g1_i1,0,0,0,0,0,7.67198,0
TRINITY_DN5510_c1_g2_i1,0,0,1,13,0,3.32802,0
TRINITY_DN5543_c0_g1_i1,0,0,0,0,0,1,0
TRINITY_DN5543_c0_g1_i2,0,0,1.52393,0,0,46.1169,0
TRINITY_DN5543_c0_g1_i3,0,0,0,0,0,56.8831,0
TRINITY_DN5543_c0_g1_i4,0,0,1.47607,0,0,0,0
TRINITY_DN5534_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN5534_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN5534_c0_g3_i1,0,0,0,0,0,0,0
TRINITY_DN5534_c0_g4_i1,0,0,0,0,0,0,0
TRINITY_DN5597_c0_g1_i1,0,0,0,46,0,9,0
TRINITY_DN5597_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN5597_c2_g1_i1,0,4.6619,0,242,0,70.1256,0
TRINITY_DN5597_c2_g1_i2,0,0,3,0,0,53.9749,0
TRINITY_DN5597_c2_g1_i3,0,0,0,0,0,1.89944,0
TRINITY_DN5597_c2_g1_i4,0,0,0,0,0,0,0
TRINITY_DN5597_c2_g1_i5,0,0,0,0,0,0,0
TRINITY_DN5597_c2_g1_i6,0,11,0,0,0,0,0
TRINITY_DN5597_c2_g1_i7,0,2.3381,0,0,0,0,0
TRINITY_DN11364_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11367_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11394_c0_g1_i1,169,2697,3668,77073,119,54116,22
TRINITY_DN11363_c0_g1_i1,0,0,0,0,0,4,0
TRINITY_DN11326_c0_g1_i1,0,0,0,0,0,1,0
TRINITY_DN11370_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11319_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11389_c0_g1_i1,0,0,5,6,0,76,0
TRINITY_DN11378_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11377_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11392_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11372_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11395_c0_g1_i1,0,0,0,0,0,21.607,0
TRINITY_DN11395_c0_g2_i1,0,0,0,0,0,13.393,0
TRINITY_DN11353_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11353_c1_g1_i1,0,0,0,0,0,6,0
TRINITY_DN11353_c2_g1_i1,0,0,0,50,0,0,0
TRINITY_DN11301_c0_g1_i1,0,0,2,0,0,18,0
TRINITY_DN11325_c0_g1_i1,0,0,0,0,0,3,0
TRINITY_DN11374_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11398_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11311_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11303_c0_g1_i1,0,0,0,0,0,1,0
TRINITY_DN11339_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11340_c0_g1_i1,0,0,0,0,0,6,0
TRINITY_DN11328_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11357_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11381_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11388_c0_g1_i1,0,0,0,0,0,7.07222,0
TRINITY_DN11318_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11321_c0_g1_i1,0,0,2.45767,8,0,30,0
TRINITY_DN11310_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11320_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11396_c0_g1_i1,0,0,0,0,0,43,0
TRINITY_DN11337_c0_g1_i1,0,0,0,0,0,12,0
TRINITY_DN11350_c0_g1_i1,0,0,2,0,0,0,0
TRINITY_DN11361_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11360_c0_g1_i1,0,0,4,0,0,0,0
TRINITY_DN11369_c0_g1_i1,0,0,0,0,0,1,0
TRINITY_DN11355_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11312_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11316_c0_g1_i1,0,1,0,0,0,5,0
TRINITY_DN11335_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11383_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11383_c0_g2_i1,0,25,5,0,0,0,0
TRINITY_DN11333_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11368_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11371_c0_g1_i1,0,0,2,0,0,0,0
TRINITY_DN11371_c0_g2_i1,0,0,0,0,0,10,0
TRINITY_DN11371_c1_g1_i1,0,0,3,0,0,23,0
TRINITY_DN11314_c0_g1_i1,0,0,0,0,0,2,0
TRINITY_DN11354_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11356_c0_g1_i1,0,0,0.0815832,0,0,1.3578,0
TRINITY_DN11351_c0_g1_i1,0,0,0,0,0,1,0
TRINITY_DN11359_c0_g1_i1,0,0,3,0,0,7,0
TRINITY_DN11323_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11324_c0_g1_i1,0,0,1,0,0,0,0
TRINITY_DN11382_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11347_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11399_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11330_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11332_c0_g1_i1,0,0,1,0,0,0,0
TRINITY_DN11345_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11366_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11343_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11341_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11329_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11329_c0_g2_i1,0,0,0,0,0,0,0
TRINITY_DN11327_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11300_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11336_c0_g1_i1,0,0,1,0,0,17,0
TRINITY_DN11384_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11376_c0_g1_i1,0,0,3,0,0,22,0
TRINITY_DN11379_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11308_c0_g1_i1,0,0,0,0,0,1,0
TRINITY_DN11334_c0_g1_i1,0,0,0,1,0,1,0
TRINITY_DN11391_c0_g1_i1,0,0,0,0,0,5,0
TRINITY_DN11342_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11306_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11331_c0_g1_i1,0,0,0,0,0,1,0
TRINITY_DN11380_c0_g1_i1,0,0,0,0,0,3,0
TRINITY_DN11322_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11362_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11393_c0_g1_i1,0,0,0,0,0,20,0
TRINITY_DN11348_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11375_c0_g1_i1,0,0,0,87,0,0,0
TRINITY_DN11309_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11373_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11302_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11346_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11338_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11344_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11358_c0_g1_i1,0,0,0,0,0,4,0
TRINITY_DN11315_c0_g1_i1,0,0,0,0,0,17.109,0
TRINITY_DN11313_c0_g1_i1,0,0,3,1,0,0,0
TRINITY_DN11349_c0_g1_i1,0,0,0,0,0,14,0
TRINITY_DN11387_c0_g1_i1,0,0,0,0,0,0,0
TRINITY_DN11397_c0_g1_i1,0,0,0,1,0,0,0
TRINITY_DN11317_c0_g1_i1,0,0,0,85,0,0,0
TRINITY_DN11386_c0_g1_i1,0,0,1,0,0,7,0
TRINITY_DN4646_c0_g1_i1,0,0,7.77417,4.94284,0,0.0110617,0
TRINITY_DN4646_c0_g1_i2,0,0,0.225831,0.0571609,0,187.989,0
TRINITY_DN4683_c0_g1_i1,0,15.9995,0,0,0,30.5988,0
TRINITY_DN4683_c0_g1_i2,0,0,11.3806,0,0,0,0
TRINITY_DN4683_c0_g1_i3,0,0,6.61937,0,0,0,0
TRINITY_DN4683_c0_g1_i4,0,0.000450989,0,0,0,0.000255,0
TRINITY_DN4683_c0_g1_i5,0,0,0,0,0,0,0
TRINITY_DN4683_c0_g1_i6,0,0,0,0,0,25.4009,0
TRINITY_DN4610_c0_g1_i1,0,0,0,10.3367,0,419.263,0
TRINITY_DN4610_c0_g1_i2,0,0,12,0,0,83.7374,0
